type,type2,type3,region_2024,unit,election,list,lists_national,listmin,listmax,candidates,ifp_candidates,ifp_seats,dm,as,as2,enpv,enps,enpv_national,enps_national,sp,spm,logmag,polarization_district,polarization_national,dif,dif2,ethnic_frac,ethnic_number,ethnic_presence,av_id,Rae,LH,Lijphart_1,Lijphart_2,Gallagher,Cox_Shugart,Mainwaring_Jones,Chhibber_Kollman,votes,subunits,percent_ind
Concejales,Concejales 2004-2021,Concejales - 2016,13,Pedro Aguirre Cerda,2016,10,17,1.794391093,25.99762788,55,1,0,8,8,2240,5.97,4,6.66,6.97,64,2,2.079441542,2.037677075,3.401776955,4.03,1.97,0.190793577,2.910265363,10.52345464,4.744845823,0.04,0.18,0.12,0.06,0.42,0.66,78.426,1.616,26137,1,1.818181818
Concejales,Concejales 2004-2021,Concejales - 2016,7,Pelarco,2016,6,17,1.247977814,31.08389184,29,0,0,6,6,2240,4.26,3.6,6.66,6.97,36,1.817120593,1.791759469,3.251938385,3.401776955,1.74,0.66,0.055302402,0.550509221,2.837805747,5.215276173,0.04,0.12,0.1,0.05,0.34,0.74,78.426,1.616,4327,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,7,Pelluhue,2016,8,17,0.493015612,24.50698439,37,0,0,6,6,2240,5.45,3,6.66,6.97,36,1.817120593,1.791759469,3.323539343,3.401776955,2.55,2.45,0.070233585,0.701590271,3.632281073,5.099835661,0.08,0.32,0.14,0.12,0.56,0.49,78.426,1.616,4868,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,16,Pemuco,2016,8,17,1.177904143,35.64175467,29,1,0,6,6,2240,3.72,2.57,6.66,6.97,36,1.817120593,1.791759469,3.178996898,3.401776955,4.28,1.15,0.083476533,0.464799909,4.356060606,5.140695814,0.04,0.15,0.14,0.08,0.39,0.72,78.426,1.616,4924,1,3.448275862
Concejales,Concejales 2004-2021,Concejales - 2016,13,Peñaflor,2016,10,17,0.658657829,24.33719967,55,0,0,6,6,2240,6.17,3.6,6.66,6.97,36,1.817120593,1.791759469,3.49602276,3.401776955,3.83,2.57,0.148174403,1.855326558,7.998802674,5.082622204,0.05,0.27,0.1,0.09,0.52,0.57,78.426,1.616,24140,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,13,Peñalolen,2016,11,17,2.691256218,24.90476404,79,0,0,10,10,2240,6.83,4.55,6.66,6.97,100,2.15443469,2.302585093,3.185650214,3.401776955,4.17,2.28,0.223378645,4.963898917,12.63829734,4.547461121,0.04,0.23,0.07,0.07,0.48,0.63,78.426,1.616,44626,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,7,Pencahue,2016,6,17,4.033771107,31.70731707,27,0,0,6,6,2240,4.51,3,6.66,6.97,36,1.817120593,1.791759469,3.443316491,3.401776955,1.49,1.51,0.040711106,0.517137703,2.073984233,5.525719199,0.06,0.18,0.18,0.08,0.43,0.54,78.426,1.616,6396,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,8,Penco,2016,9,17,0.615031794,28.52079641,40,1,0,6,6,2240,4.84,3.6,6.66,6.97,36,1.817120593,1.791759469,2.952427175,3.401776955,4.16,1.24,0.162341249,1.810239917,8.866932675,4.86793907,0.04,0.18,0.1,0.07,0.42,0.72,78.426,1.616,19186,1,2.5
Concejales,Concejales 2004-2021,Concejales - 2016,6,Peralillo,2016,6,17,2.339289003,47.39362682,28,0,0,6,6,2240,3.33,2,6.66,6.97,36,1.817120593,1.791759469,2.917965813,3.401776955,2.67,1.33,0.063989013,0.287799363,3.297901336,4.799778965,0.06,0.19,0.19,0.12,0.44,0.63,78.426,1.616,5429,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,9,Perquenco,2016,6,17,4.250224484,40.43699491,29,0,0,6,6,2240,3.65,2.57,6.66,6.97,36,1.817120593,1.791759469,1.922659894,3.401776955,2.35,1.08,0.506117103,37.79844961,50.89065894,4.099970069,0.06,0.18,0.1,0.1,0.42,0.69,78.426,1.616,3341,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,5,Petorca,2016,8,17,4.059362724,32.32213007,34,0,0,6,6,2240,5.56,2.27,6.66,6.97,36,1.817120593,1.791759469,2.687351939,3.401776955,2.44,3.29,0.126723242,0.529661017,6.645634032,4.507747708,0.1,0.38,0.28,0.14,0.62,0.41,78.426,1.616,4582,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,6,Peumo,2016,6,17,11.40125571,25.2140411,30,0,0,6,6,2240,5.62,4.5,6.66,6.97,36,1.817120593,1.791759469,3.240982414,3.401776955,0.38,1.12,0.113289959,1.11843992,6.001537064,4.547374429,0.04,0.13,0.11,0.04,0.35,0.41,78.426,1.616,7008,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,1,Pica,2016,8,17,1.527731651,27.20026569,34,0,0,6,6,2240,5.4,3.6,6.66,6.97,36,1.817120593,1.791759469,3.270969801,3.401776955,2.6,1.8,0.602741963,23.63224344,45.46041308,4.927598804,0.06,0.23,0.11,0.09,0.48,0.58,78.426,1.616,3011,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,6,Pichidegua,2016,6,17,5.942253158,35.08636246,31,0,0,6,6,2240,4.46,3,6.66,6.97,36,1.817120593,1.791759469,2.591061686,3.401776955,1.54,1.46,0.072813728,0.394232935,3.768895201,4.334880124,0.06,0.19,0.15,0.09,0.44,0.57,78.426,1.616,7758,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,6,Pichilemu,2016,6,17,9.534534535,25.45045045,35,0,0,6,6,2240,5.22,3.6,6.66,6.97,36,1.817120593,1.791759469,3.301714342,3.401776955,0.78,1.62,0.122026102,0.952227243,6.477979749,5.058996496,0.07,0.2,0.11,0.08,0.45,0.45,78.426,1.616,7992,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,16,Pinto,2016,8,17,0.847763348,24.85569986,34,1,0,6,6,2240,5.62,3.6,6.66,6.97,36,1.817120593,1.791759469,3.421104773,3.401776955,2.38,2.02,0.081476471,1.063291139,4.230165327,5.086647868,0.06,0.24,0.11,0.09,0.49,0.54,78.426,1.616,5544,1,2.941176471
Concejales,Concejales 2004-2021,Concejales - 2016,13,Pirque,2016,10,17,3.029504742,30.3345627,39,1,0,6,6,2240,6.38,4.5,6.66,6.97,36,1.817120593,1.791759469,4.012979268,3.401776955,3.62,1.88,0.121939335,1.38243284,6.470344255,4.968985325,0.05,0.25,0.08,0.08,0.5,0.62,78.426,1.616,7592,1,2.564102564
Concejales,Concejales 2004-2021,Concejales - 2016,9,Pitrufquen,2016,7,17,1.454464086,23.14835534,33,1,0,6,6,2240,5.61,4.5,6.66,6.97,36,1.817120593,1.791759469,2.882580036,3.401776955,1.39,1.11,0.453798569,20.73858468,33.9131135,4.834262041,0.04,0.14,0.1,0.05,0.38,0.61,78.426,1.616,8938,1,3.03030303
Concejales,Concejales 2004-2021,Concejales - 2016,6,Placilla,2016,6,17,8.592486069,31.22415963,28,0,0,6,6,2240,4.93,3,6.66,6.97,36,1.817120593,1.791759469,2.992176423,3.401776955,1.07,1.93,0.105761707,0.75513741,5.573357748,4.608125112,0.07,0.22,0.19,0.09,0.46,0.45,78.426,1.616,5563,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,16,Portezuelo,2016,5,17,10.76573161,30.52817791,28,0,0,6,6,2240,4.44,3.6,6.66,6.97,36,1.817120593,1.791759469,3.165232306,3.401776955,0.56,0.84,0.05534107,0.950639854,2.838338132,5.131539045,0.07,0.16,0.11,0.07,0.4,0.49,78.426,1.616,3957,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,12,Porvenir,2016,6,17,1.020408163,27.11370262,29,0,0,6,6,2240,4.73,4.5,6.66,6.97,36,1.817120593,1.791759469,2.728765225,3.401776955,1.27,0.23,0.402209592,7.959743824,26.77547419,4.487609329,0.04,0.13,0.06,0.05,0.35,0.78,78.426,1.616,2058,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,1,Pozo Almonte,2016,8,17,2.367941712,25.92592593,40,0,0,6,6,2240,5.68,3.6,6.66,6.97,36,1.817120593,1.791759469,3.03105143,3.401776955,2.32,2.08,0.592106839,17.38688827,42.11062313,4.671625177,0.06,0.26,0.11,0.09,0.51,0.54,78.426,1.616,4941,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,12,Primavera,2016,5,17,1.750972763,57.19844358,17,0,0,6,6,2240,2.48,1.8,6.66,6.97,36,1.817120593,1.791759469,2.784354229,3.401776955,2.52,0.68,0.352853619,5.31496063,22.36614853,4.590466926,0.07,0.18,0.09,0.14,0.42,0.74,78.426,1.616,514,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,13,Providencia,2016,12,17,0.373747686,30.29259599,66,0,0,10,10,2240,5.82,3.85,6.66,6.97,100,2.15443469,2.302585093,3.826413751,3.401776955,6.18,1.97,0.095274958,1.24178897,4.950062993,5.041293928,0.03,0.2,0.1,0.07,0.45,0.69,78.426,1.616,57793,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,5,Puchuncavi,2016,7,17,1.614434948,21.92375526,31,0,0,6,6,2240,5.66,4.5,6.66,6.97,36,1.817120593,1.791759469,3.385270813,3.401776955,1.34,1.16,0.11671758,1.188821985,6.163054028,5.016280016,0.05,0.17,0.11,0.06,0.41,0.56,78.426,1.616,7371,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,9,Pucon,2016,8,17,0.519051551,49.73457591,26,0,0,6,6,2240,3.28,2,6.66,6.97,36,1.817120593,1.791759469,3.232450167,3.401776955,4.72,1.28,0.407497813,16.814327,27.90379694,5.316208564,0.05,0.21,0.17,0.13,0.46,0.68,78.426,1.616,8477,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,13,Pudahuel,2016,9,17,3.078982597,29.76052358,65,0,0,10,10,2240,5.42,3.33,6.66,6.97,100,2.15443469,2.302585093,2.977265765,3.401776955,3.58,2.09,0.217591134,4.469647795,12.28782464,4.639134315,0.05,0.23,0.1,0.09,0.48,0.62,78.426,1.616,33615,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,13,Puente Alto,2016,11,17,0.563049699,51.84804251,84,0,0,10,10,2240,3.26,1.85,6.66,6.97,100,2.15443469,2.302585093,3.646294639,3.401776955,7.74,1.41,0.197095071,3.118184677,10.97277621,5.1933423,0.05,0.25,0.18,0.15,0.5,0.69,78.426,1.616,75837,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,10,Puerto Montt,2016,9,17,2.473651898,28.23595621,81,0,0,10,10,2240,5.77,3.85,6.66,6.97,100,2.15443469,2.302585093,3.161940211,3.401776955,3.23,1.92,0.339525699,4.698245973,21.34305536,4.331870971,0.04,0.18,0.12,0.06,0.42,0.63,78.426,1.616,39092,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,10,Puerto Octay,2016,10,17,0.723240116,24.42140791,37,2,0,6,6,2240,6.47,4.5,6.66,6.97,36,1.817120593,1.791759469,3.643647722,3.401776955,3.53,1.97,0.449152744,8.372411098,33.01477942,4.984632426,0.04,0.19,0.09,0.06,0.44,0.64,78.426,1.616,4148,1,5.405405405
Concejales,Concejales 2004-2021,Concejales - 2016,10,Puerto Varas,2016,9,17,1.797069395,26.63118607,46,0,0,6,6,2240,5.96,3.6,6.66,6.97,36,1.817120593,1.791759469,3.713811505,3.401776955,3.04,2.36,0.304770068,4.271998055,18.53380591,4.750207354,0.06,0.25,0.13,0.09,0.5,0.55,78.426,1.616,14468,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,6,Pumanque,2016,5,17,7.578558226,36.56192237,22,0,0,6,6,2240,3.83,2.57,6.66,6.97,36,1.817120593,1.791759469,2.899006085,3.401776955,1.17,1.26,0.066940944,0.581057525,3.449283835,5.542144177,0.07,0.18,0.13,0.1,0.43,0.57,78.426,1.616,2705,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,4,Punitaqui,2016,9,17,3.047263682,25.29021559,38,1,0,6,6,2240,6.2,3,6.66,6.97,36,1.817120593,1.791759469,3.378018097,3.401776955,2.8,3.2,0.222537966,0.387881329,12.17597663,4.971592842,0.08,0.36,0.15,0.12,0.6,0.45,78.426,1.616,4824,1,2.631578947
Concejales,Concejales 2004-2021,Concejales - 2016,12,Punta Arenas,2016,9,17,3.21423738,27.37515225,64,0,0,8,8,2240,6.56,4.57,6.66,6.97,64,2,2.079441542,2.762338905,3.401776955,2.44,1.99,0.343822824,5.708977706,21.53170405,4.43744079,0.04,0.19,0.1,0.06,0.44,0.58,78.426,1.616,29556,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,10,Puqueldon,2016,6,17,0.625838176,34.46580241,22,1,0,6,6,2240,4.27,3.6,6.66,6.97,36,1.817120593,1.791759469,2.592904123,3.401776955,1.73,0.67,0.437731918,11.875,31.90512624,4.813554475,0.04,0.13,0.11,0.06,0.36,0.71,78.426,1.616,2237,1,4.545454545
Concejales,Concejales 2004-2021,Concejales - 2016,9,Puren,2016,5,17,12.86279683,26.91292876,25,0,0,6,6,2240,4.63,3.6,6.66,6.97,36,1.817120593,1.791759469,2.825314826,3.401776955,0.37,1.03,0.40845363,19.21044451,28.05840903,4.537681398,0.06,0.14,0.13,0.06,0.38,0.44,78.426,1.616,6064,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,10,Purranque,2016,7,17,2.260551418,42.76754214,34,0,0,6,6,2240,3.92,2,6.66,6.97,36,1.817120593,1.791759469,3.012256667,3.401776955,3.08,1.92,0.4022729,10.44675199,27.50257745,4.848686789,0.09,0.3,0.24,0.15,0.55,0.54,78.426,1.616,7653,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,5,Putaendo,2016,7,17,4.442036836,29.45106537,36,0,0,6,6,2240,4.76,3.6,6.66,6.97,36,1.817120593,1.791759469,2.331581883,3.401776955,2.24,1.16,0.12787593,0.593897194,6.774501612,4.231401228,0.05,0.16,0.06,0.07,0.4,0.69,78.426,1.616,5538,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,15,Putre,2016,7,17,0.441589723,37.21397029,21,0,0,6,6,2240,4.12,2.57,6.66,6.97,36,1.817120593,1.791759469,3.375006305,3.401776955,2.88,1.55,0.589794545,52.90844714,58.01084991,5.076676034,0.07,0.25,0.13,0.12,0.5,0.61,78.426,1.616,2491,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,10,Puyehue,2016,7,17,4.818853324,39.06085121,32,0,0,6,6,2240,4.4,3,6.66,6.97,36,1.817120593,1.791759469,3.018205456,3.401776955,2.6,1.4,0.449020723,10.69669247,33.17048084,4.877682026,0.06,0.22,0.11,0.1,0.47,0.63,78.426,1.616,5686,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,10,Queilen,2016,6,17,3.372093023,27.70348837,26,0,0,6,6,2240,4.99,4.5,6.66,6.97,36,1.817120593,1.791759469,3.122210464,3.401776955,1.01,0.49,0.504586746,16.87427014,51.2906221,4.719331395,0.03,0.1,0.06,0.04,0.31,0.73,78.426,1.616,3440,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,10,Quellon,2016,7,17,2.596262386,32.47209331,27,0,0,6,6,2240,4.16,2.57,6.66,6.97,36,1.817120593,1.791759469,3.175776851,3.401776955,2.84,1.59,0.511388481,22.48086881,48.5142689,4.95710523,0.06,0.2,0.18,0.1,0.45,0.61,78.426,1.616,7973,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,10,Quemchi,2016,7,17,5.17489219,28.96502156,33,0,0,6,6,2240,5.37,3.6,6.66,6.97,36,1.817120593,1.791759469,3.077736112,3.401776955,1.63,1.77,0.477051061,10.31188859,37.35632184,5.272640153,0.06,0.23,0.12,0.08,0.48,0.52,78.426,1.616,4174,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,8,Quilaco,2016,6,17,7.416364369,29.66545748,24,0,0,6,6,2240,4.8,3.6,6.66,6.97,36,1.817120593,1.791759469,2.189408306,3.401776955,1.2,1.2,0.20462868,2.586421288,11.48445336,4.290004031,0.06,0.18,0.09,0.07,0.42,0.57,78.426,1.616,2481,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,13,Quilicura,2016,8,17,3.660897799,22.58794793,53,0,0,8,8,2240,6.08,4.57,6.66,6.97,64,2,2.079441542,3.094730916,3.401776955,1.92,1.51,0.198197622,3.581308589,11.000903,4.809076286,0.04,0.17,0.09,0.06,0.41,0.61,78.426,1.616,33571,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,8,Quilleco,2016,6,17,0.738916256,39.79885057,22,1,0,6,6,2240,3.55,2.57,6.66,6.97,36,1.817120593,1.791759469,2.597050396,3.401776955,2.45,0.98,0.082178645,1.342539317,4.287055388,4.698334966,0.06,0.19,0.1,0.11,0.44,0.69,78.426,1.616,4872,1,4.545454545
Concejales,Concejales 2004-2021,Concejales - 2016,16,Quillon,2016,7,17,2.038887389,37.38860383,26,1,0,6,6,2240,3.48,2,6.66,6.97,36,1.817120593,1.791759469,3.191420988,3.401776955,3.52,1.48,0.094662846,0.772481183,4.958535888,5.017336636,0.08,0.27,0.14,0.15,0.52,0.63,78.426,1.616,7406,1,3.846153846
Concejales,Concejales 2004-2021,Concejales - 2016,5,Quillota,2016,9,17,0.948732796,28.84949445,55,0,0,8,8,2240,5.42,4,6.66,6.97,64,2,2.079441542,2.981822054,3.401776955,3.58,1.42,0.106666286,0.879919911,5.576852967,4.644670616,0.04,0.17,0.09,0.06,0.41,0.7,78.426,1.616,22451,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,5,Quilpue,2016,11,17,0.979108556,26.21107759,65,0,0,8,8,2240,5.81,3.56,6.66,6.97,64,2,2.079441542,3.457250167,3.401776955,5.19,2.25,0.124945499,1.084166809,6.614021673,5.032575283,0.04,0.22,0.11,0.08,0.47,0.64,78.426,1.616,35134,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,10,Quinchao,2016,6,17,1.950718686,36.21663244,22,0,0,6,6,2240,4.26,3,6.66,6.97,36,1.817120593,1.791759469,2.613362399,3.401776955,1.74,1.26,0.513937898,17.5802139,49.75272008,4.456237166,0.06,0.19,0.14,0.09,0.44,0.59,78.426,1.616,3896,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,6,Quinta De Tilcoco,2016,5,17,7.962172056,29.57596095,25,0,0,6,6,2240,4.12,3,6.66,6.97,36,1.817120593,1.791759469,3.039533221,3.401776955,0.88,1.12,0.095963323,1.432337434,5.029995385,4.79057352,0.07,0.18,0.1,0.09,0.42,0.55,78.426,1.616,6556,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,13,Quinta Normal,2016,10,17,0.952674988,22.52899925,58,0,0,8,8,2240,6.05,4.57,6.66,6.97,64,2,2.079441542,3.218719074,3.401776955,3.95,1.48,0.181862049,2.991962466,9.967644011,4.544083271,0.03,0.16,0.07,0.05,0.4,0.72,78.426,1.616,22673,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,5,Quintero,2016,10,17,1.40832106,17.05633284,49,1,0,6,6,2240,7.95,6,6.66,6.97,36,1.817120593,1.791759469,3.150603334,3.401776955,2.05,1.95,0.134368385,1.421554737,7.157848573,5.048165138,0.04,0.2,0.09,0.05,0.45,0.51,78.426,1.616,10864,1,2.040816327
Concejales,Concejales 2004-2021,Concejales - 2016,16,Quirihue,2016,5,17,9.296442688,37.35968379,25,0,0,6,6,2240,3.86,2.57,6.66,6.97,36,1.817120593,1.791759469,2.697210705,3.401776955,1.14,1.29,0.078044091,0.839968501,4.062446093,4.172648221,0.08,0.21,0.13,0.11,0.46,0.54,78.426,1.616,6325,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,6,Rancagua,2016,8,17,2.855324565,36.9707255,57,0,0,10,10,2240,4.41,2.78,6.66,6.97,100,2.15443469,2.302585093,3.298678937,3.401776955,3.59,1.63,0.142115137,1.694472437,7.635643204,5.151081884,0.05,0.2,0.13,0.09,0.45,0.65,78.426,1.616,47140,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,16,Ranquil,2016,5,17,15.40664376,23.62542955,26,0,0,6,6,2240,4.85,4.5,6.66,6.97,36,1.817120593,1.791759469,3.270254507,3.401776955,0.15,0.35,0.080198671,1.108569418,4.170286707,5.319587629,0.05,0.11,0.1,0.05,0.34,0.27,78.426,1.616,3492,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,7,Rauco,2016,7,17,3.485794882,29.82067298,32,0,0,6,6,2240,5.16,3.6,6.66,6.97,36,1.817120593,1.791759469,3.22210832,3.401776955,1.84,1.56,0.079325907,0.268503385,4.12056467,4.79236349,0.06,0.2,0.11,0.08,0.45,0.57,78.426,1.616,4963,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,13,Recoleta,2016,10,17,1.560408972,35.06771586,59,0,0,8,8,2240,4.57,2.67,6.66,6.97,64,2,2.079441542,3.065581491,3.401776955,5.43,1.9,0.192439631,3.292403184,10.51117826,4.46458969,0.05,0.24,0.15,0.11,0.49,0.64,78.426,1.616,37362,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,9,Renaico,2016,8,17,5.330002082,23.31875911,36,0,0,6,6,2240,6.29,3.6,6.66,6.97,36,1.817120593,1.791759469,2.895014021,3.401776955,1.71,2.69,0.215849042,3.198948291,12.22439024,4.680616281,0.07,0.26,0.13,0.08,0.51,0.46,78.426,1.616,4803,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,13,Renca,2016,9,17,1.690267944,27.00610857,49,0,0,8,8,2240,5.03,2.91,6.66,6.97,64,2,2.079441542,3.329315806,3.401776955,3.97,2.12,0.234189088,4.767147501,13.37605589,4.833836596,0.06,0.26,0.11,0.1,0.51,0.61,78.426,1.616,28812,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,6,Rengo,2016,8,17,2.520961116,33.22829329,37,0,0,6,6,2240,5.27,4.5,6.66,6.97,36,1.817120593,1.791759469,2.548976981,3.401776955,2.73,0.77,0.124310555,1.703718277,6.614534637,4.144251871,0.03,0.13,0.07,0.05,0.36,0.77,78.426,1.616,17771,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,6,Requinoa,2016,5,17,5.784348234,28.6636161,26,0,0,6,6,2240,4.36,3.6,6.66,6.97,36,1.817120593,1.791759469,3.177829021,3.401776955,0.64,0.76,0.150383417,2.55403637,8.141447368,5.301595682,0.06,0.15,0.1,0.07,0.39,0.56,78.426,1.616,8523,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,7,Retiro,2016,5,17,0.486425339,36.32352941,20,0,0,6,6,2240,3.54,3,6.66,6.97,36,1.817120593,1.791759469,3.063209954,3.401776955,1.46,0.54,0.058376676,0.53551144,2.998898568,5.363970588,0.06,0.14,0.1,0.08,0.37,0.73,78.426,1.616,8840,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,5,Rinconada,2016,7,17,4.510451045,29.57462413,32,0,0,6,6,2240,5.12,2.57,6.66,6.97,36,1.817120593,1.791759469,2.926083501,3.401776955,1.88,2.55,0.125578271,0.5678422,6.632703047,5.021268794,0.09,0.32,0.2,0.12,0.56,0.45,78.426,1.616,5454,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,14,Rio Bueno,2016,6,17,0.83984211,36.06282019,26,0,0,6,6,2240,4.04,3.6,6.66,6.97,36,1.817120593,1.791759469,3.077796231,3.401776955,1.96,0.44,0.395248234,11.90731603,26.70215479,5.183337533,0.04,0.12,0.08,0.06,0.34,0.81,78.426,1.616,11907,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,7,Rio Claro,2016,6,17,5.011971269,24.9481245,34,0,0,6,6,2240,5.2,4.5,6.66,6.97,36,1.817120593,1.791759469,3.479590499,3.401776955,0.8,0.7,0.09080283,1.441171838,4.75334388,5.275019952,0.04,0.13,0.08,0.05,0.37,0.6,78.426,1.616,6265,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,4,Rio Hurtado,2016,7,17,0.945334977,31.23715577,22,0,0,6,6,2240,4.56,3.6,6.66,6.97,36,1.817120593,1.791759469,3.32686639,3.401776955,2.44,0.96,0.11954429,0.29343953,6.241234222,5.235306206,0.04,0.16,0.11,0.07,0.39,0.71,78.426,1.616,2433,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,11,Rio Ibañez,2016,6,17,2.545655783,32.70614278,22,0,0,6,6,2240,3.8,3,6.66,6.97,36,1.817120593,1.791759469,3.159659952,3.401776955,2.2,0.8,0.424243439,15.13928139,29.03225806,5.685113448,0.04,0.13,0.09,0.07,0.36,0.74,78.426,1.616,1807,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,10,Rio Negro,2016,7,17,0.272610648,34.83001924,33,0,0,6,6,2240,4.61,3,6.66,6.97,36,1.817120593,1.791759469,3.192297739,3.401776955,2.39,1.61,0.458775256,6.273944892,34.68228612,5.548909557,0.06,0.19,0.15,0.08,0.44,0.59,78.426,1.616,6236,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,12,Rio Verde,2016,5,17,3.225806452,42.74193548,18,0,0,6,6,2240,3.33,2.57,6.66,6.97,36,1.817120593,1.791759469,1.43121484,3.401776955,1.67,0.76,0.364717657,0.209599665,23.50081037,6.647177419,0.05,0.14,0.1,0.08,0.37,0.71,78.426,1.616,496,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,7,Romeral,2016,6,17,2.997152705,38.12378241,27,0,0,6,6,2240,3.66,2.57,6.66,6.97,36,1.817120593,1.791759469,3.099790588,3.401776955,2.34,1.09,0.143719137,2.132682773,7.756633963,4.889030421,0.06,0.18,0.12,0.1,0.42,0.67,78.426,1.616,6673,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,9,Saavedra,2016,7,17,0.944021199,34.96190792,30,0,0,6,6,2240,4.69,3,6.66,6.97,36,1.817120593,1.791759469,2.531621642,3.401776955,2.31,1.69,0.335390836,64.32948554,79.61445783,4.394998344,0.06,0.23,0.15,0.1,0.47,0.57,78.426,1.616,6038,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,7,Sagrada Familia,2016,5,17,0.343985797,38.37106081,24,0,0,6,6,2240,3.64,3,6.66,6.97,36,1.817120593,1.791759469,3.025791803,3.401776955,1.36,0.64,0.089330074,0.970375021,4.669974116,5.635042166,0.05,0.12,0.12,0.06,0.34,0.7,78.426,1.616,9012,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,4,Salamanca,2016,8,17,1.132394962,22.29865594,36,0,0,6,6,2240,6.34,4.5,6.66,6.97,36,1.817120593,1.791759469,2.84101231,3.401776955,1.66,1.84,0.170707071,1.506491386,9.118478891,4.891046672,0.04,0.16,0.11,0.05,0.4,0.55,78.426,1.616,9449,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,5,San Antonio,2016,9,17,0.778550698,30.91168747,58,0,0,8,8,2240,5.39,4,6.66,6.97,64,2,2.079441542,2.375000637,3.401776955,3.61,1.39,0.17005879,1.639814231,9.300492611,4.081978164,0.03,0.16,0.09,0.06,0.39,0.71,78.426,1.616,21707,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,13,San Bernardo,2016,11,17,0.642616275,21.90197451,79,0,0,10,10,2240,6.81,4.55,6.66,6.97,100,2.15443469,2.302585093,3.541780828,3.401776955,4.19,2.26,0.200327053,3.453124873,11.18139609,4.817861763,0.03,0.18,0.08,0.05,0.42,0.64,78.426,1.616,47151,1,0
Concejales,Concejales 2004-2021,Concejales - 2016,16,San Carlos,2016,7,17,1.824221609,32.83598896,32,0,0,6,6,2240,4.33,3.6,6.66,6.97,36,1.817120593,1.791759469,2.830515224,3.401776955,2.67,0.73,0.065116761,0.640872065,3.356970428,5.348882383,0.04,0.14,0.1,0.07,0.38,0.76,78.426,1.616,17761,1,0
